ID_Contrato;Nome_Assessoria;Data_Envio_Assessoria;Dias_Em_Atraso_Inicial;Valor_Inadimplente_Inicial;Status_Cobranca;Score_Interno_Risco;Regiao_Cliente;ID_Pagamento;Numero_Parcela;Data_Vencimento;Data_Pagamento;Valor_Parcela;Valor_Pago;Forma_Pagamento;Indicador_Contemplado;Status_Parcela;Dias_Atraso_Efetivo;Classificacao_Risco;Taxa_Recuperacao_Percentual;Saldo_Devedor
CONTR_2026_03729;Fênix Recuperação De Crédito;2026-03-14;85;773491.0;Acordo Firmado;11.0;Nordeste;PAG_0041515;6;2025-12-23;;600;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;773491.0
CONTR_2026_03729;Fênix Recuperação De Crédito;2026-03-14;85;773491.0;Acordo Firmado;11.0;Nordeste;PAG_0041710;59;2026-01-07;2026-02-13;850;877.38;Pix;Não;Paga;37.0;Regular;0.11343118407324713;772613.62
CONTR_2026_03729;Fênix Recuperação De Crédito;2026-03-14;85;773491.0;Acordo Firmado;11.0;Nordeste;PAG_0043754;52;2025-10-04;2025-10-06;1200;1224.79;Boleto;Sim;Paga;2.0;Regular;0.15834573382237155;772266.21
CONTR_2026_03729;Fênix Recuperação De Crédito;2026-03-14;85;773491.0;Acordo Firmado;11.0;Nordeste;PAG_0054927;18;2025-03-15;2025-03-13;1500;1500.0;Boleto;Sim;Paga;0.0;Regular;0.19392597974637066;771991.0
CONTR_2026_03729;Fênix Recuperação De Crédito;2026-03-14;85;773491.0;Acordo Firmado;11.0;Nordeste;PAG_0075751;18;2025-10-06;2025-10-17;850;870.09;Pix;Sim;Paga;11.0;Regular;0.11248870381167977;772620.91
CONTR_2026_03729;Fênix Recuperação De Crédito;2026-03-14;85;773491.0;Acordo Firmado;11.0;Nordeste;PAG_0086742;6;2025-01-27;2025-01-27;600;600.0;Débito Automático;Não;Paga;0.0;Regular;0.07757039189854828;772891.0
CONTR_2026_03729;Fênix Recuperação De Crédito;2026-03-14;85;773491.0;Acordo Firmado;11.0;Nordeste;PAG_0087129;13;2026-01-07;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;773491.0
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0005435;11;2025-08-16;2025-11-02;600;627.44;Pix;Não;Paga;78.0;Regular;16.26322242180595;3230.59
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0012538;11;2025-07-28;;850;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;3858.03
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0015828;10;2025-10-31;2025-10-31;450;450.0;Boleto;Sim;Paga;0.0;Regular;11.663983950358084;3408.03
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0016028;3;2025-03-07;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;3858.03
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0028294;26;2025-01-03;2025-01-03;450;450.0;Pix;Não;Paga;0.0;Regular;11.663983950358084;3408.03
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0031648;22;2025-05-11;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;3858.03
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0034071;50;2025-02-02;2025-02-01;1500;1500.0;Pix;Sim;Paga;0.0;Regular;38.879946501193615;2358.03
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0044271;51;2025-01-01;2025-01-11;1200;1227.96;Boleto;Sim;Paga;10.0;Regular;31.82867940373714;2630.07
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0072819;49;2025-12-19;2026-01-08;450;461.97;Pix;Sim;Paga;20.0;Regular;11.97424592343761;3396.0600000000004
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0077352;47;2026-01-12;2026-01-07;600;600.0;Pix;Não;Paga;0.0;Regular;15.551978600477446;3258.03
CONTR_2026_03730;Nexus Mediação Financeira;2026-04-02;81;3858.03;Acordo Firmado;53.0;Nordeste;PAG_0086124;40;2025-12-21;2025-12-19;600;600.0;Boleto;Não;Paga;0.0;Regular;15.551978600477446;3258.03
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0003008;14;2025-07-23;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3433.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0012391;29;2025-11-22;2025-11-18;450;450.0;Boleto;Não;Paga;0.0;Regular;13.104595053452186;2983.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0015903;38;2025-05-10;2025-05-11;450;459.15;Pix;Não;Paga;1.0;Regular;13.371055152872383;2974.7599999999998
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0017357;9;2025-01-29;2025-01-27;450;450.0;Pix;Não;Paga;0.0;Regular;13.104595053452186;2983.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0028088;30;2026-02-03;;600;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;3433.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0041385;2;2025-07-02;2025-07-02;1200;1200.0;Boleto;Não;Paga;0.0;Regular;34.945586809205835;2233.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0042557;2;2025-07-14;2025-07-12;450;450.0;Boleto;Não;Paga;0.0;Regular;13.104595053452186;2983.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0045488;33;2025-10-09;2025-12-05;1200;1246.57;Boleto;Não;Paga;57.0;Regular;36.30176679062643;2187.34
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0069021;46;2025-11-10;;1200;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3433.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0078414;8;2025-10-24;2025-11-17;850;873.73;Boleto;Não;Paga;24.0;Regular;25.44417296900618;2560.18
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0086728;14;2025-08-05;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3433.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0088887;13;2025-05-31;2025-05-28;450;450.0;Pix;Não;Paga;0.0;Regular;13.104595053452186;2983.91
CONTR_2026_03731;Fênix Recuperação De Crédito;2026-04-29;93;3433.91;Em Aberto;18.0;Norte;PAG_0095649;26;2025-03-28;2025-05-02;850;876.82;Pix;Não;Paga;35.0;Regular;25.534157855039886;2557.0899999999997
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0003642;16;2025-09-16;2025-09-16;450;450.0;Boleto;Não;Paga;0.0;Regular;35.92814371257485;802.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0015542;35;2025-03-11;;600;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;1252.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0016357;34;2025-09-20;;600;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;1252.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0029389;43;2025-04-22;2025-05-16;850;873.73;Pix;Não;Paga;24.0;Regular;69.75888223552894;378.77
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0032797;40;2026-02-06;2026-02-04;450;450.0;Boleto;Não;Paga;0.0;Regular;35.92814371257485;802.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0040232;7;2025-11-27;2025-11-22;1500;1500.0;Débito Automático;Não;Paga;0.0;Regular;119.76047904191616;-247.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0041589;32;2025-08-23;;450;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;1252.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0051448;36;2025-09-08;2025-09-06;850;850.0;Boleto;Não;Paga;0.0;Regular;67.86427145708582;402.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0053076;28;2025-08-08;2025-09-08;1500;1545.34;Boleto;Não;Paga;31.0;Regular;123.3804391217565;-292.8399999999999
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0066494;21;2025-11-25;2025-11-20;850;850.0;Pix;Não;Paga;0.0;Regular;67.86427145708582;402.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0072158;26;2025-06-07;2025-06-05;450;450.0;Boleto;Não;Paga;0.0;Regular;35.92814371257485;802.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0075761;9;2025-06-03;2025-07-17;1500;1551.78;Pix;Sim;Paga;44.0;Regular;123.89461077844311;-299.28
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0079637;30;2025-06-16;2025-06-15;450;450.0;Débito Automático;Não;Paga;0.0;Regular;35.92814371257485;802.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0089461;9;2025-10-17;2025-10-13;450;450.0;Pix;Não;Paga;0.0;Regular;35.92814371257485;802.5
CONTR_2026_03732;Vértice Asset & Cobrança;2026-03-13;53;1252.5;Insucesso;7.0;Nordeste;PAG_0093717;59;2025-10-14;2025-11-02;600;615.76;Boleto;Não;Paga;19.0;Regular;49.1624750499002;636.74
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0006169;29;2025-01-09;;850;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;2970.66
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0056528;9;2025-04-20;2025-04-22;600;612.4;Pix;Não;Paga;2.0;Regular;20.614947520079713;2358.2599999999998
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0059884;35;2025-09-28;2025-10-25;450;463.01;Pix;Não;Paga;27.0;Regular;15.58609871207072;2507.6499999999996
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0060769;8;2025-09-26;;600;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;2970.66
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0064772;19;2026-02-19;2026-03-15;600;616.75;Pix;Não;Paga;24.0;Regular;20.761379626076362;2353.91
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0070916;60;2025-03-15;2025-03-13;850;850.0;Boleto;Não;Paga;0.0;Regular;28.613170137275894;2120.66
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0071259;23;2026-01-25;;1500;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;2970.66
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0075046;36;2026-02-07;2026-04-16;1200;1250.93;Boleto;Não;Paga;68.0;Regular;42.10949755273239;1719.7299999999998
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0081684;21;2025-09-22;;850;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;2970.66
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0085647;57;2025-09-30;2025-09-27;600;600.0;Boleto;Não;Paga;0.0;Regular;20.197531861606514;2370.66
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0088854;53;2026-02-27;2026-03-02;1200;1225.19;Pix;Não;Paga;3.0;Regular;41.243023435869475;1745.4699999999998
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0094266;33;2025-07-08;2025-07-08;1500;1500.0;Débito Automático;Sim;Paga;0.0;Regular;50.49382965401629;1470.6599999999999
CONTR_2026_03733;Vértice Asset & Cobrança;2026-04-05;64;2970.66;Em Aberto;35.0;Centro-Oeste;PAG_0098695;23;2025-10-14;2025-10-11;600;600.0;Débito Automático;Não;Paga;0.0;Regular;20.197531861606514;2370.66
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0018909;53;2025-03-04;;600;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;980706.0
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0022299;46;2026-01-09;;600;0.0;Débito Automático;Não;Em Aberto;0.0;Crítico;0.0;980706.0
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0028073;45;2025-10-26;2025-10-24;450;450.0;Boleto;Não;Paga;0.0;Regular;0.04588531119418052;980256.0
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0034670;41;2025-10-05;2025-10-05;600;600.0;Boleto;Não;Paga;0.0;Regular;0.06118041492557402;980106.0
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0040192;31;2026-01-04;2026-01-02;450;450.0;Pix;Sim;Paga;0.0;Regular;0.04588531119418052;980256.0
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0042563;37;2025-11-26;2025-11-26;600;600.0;Boleto;Não;Paga;0.0;Regular;0.06118041492557402;980106.0
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0052071;31;2025-11-26;;600;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;980706.0
CONTR_2026_03734;Nexus Mediação Financeira;2026-01-20;120;980706.0;Insucesso;44.0;Nordeste;PAG_0052461;35;2025-12-31;2025-12-28;850;850.0;Boleto;Não;Paga;0.0;Regular;0.08667225447789653;979856.0
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0006291;53;2025-04-06;2025-05-20;600;620.71;Pix;Não;Paga;44.0;Regular;18.922008560036094;2659.65
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0020842;2;2025-06-07;2025-07-21;600;620.71;Boleto;Não;Paga;44.0;Regular;18.922008560036094;2659.65
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0038443;5;2026-03-23;2026-03-18;450;450.0;Pix;Não;Paga;0.0;Regular;13.71800656025558;2830.36
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0045195;55;2025-01-07;2025-01-04;600;600.0;Boleto;Não;Paga;0.0;Regular;18.29067541367411;2680.36
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0045870;9;2025-01-06;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;3280.36
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0061645;26;2025-05-12;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;3280.36
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0068300;51;2025-09-06;2025-09-06;1200;1200.0;Boleto;Sim;Paga;0.0;Regular;36.58135082734822;2080.36
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0078279;6;2025-11-05;2025-11-04;450;450.0;Pix;Não;Paga;0.0;Regular;13.71800656025558;2830.36
CONTR_2026_03735;Fênix Recuperação De Crédito;2026-01-27;112;3280.36;Ajuizado;71.0;Sudeste;PAG_0087236;50;2026-03-15;2026-04-05;600;616.16;Boleto;Não;Paga;21.0;Regular;18.783304271482397;2664.2000000000003
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0000855;9;2025-01-08;2025-01-04;600;600.0;Débito Automático;Não;Paga;0.0;Regular;3.374807846878218;17178.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0003080;3;2025-01-19;2025-01-16;1500;1500.0;Boleto;Não;Paga;0.0;Regular;8.437019617195546;16278.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0007256;23;2025-08-05;2025-08-01;450;450.0;Boleto;Não;Paga;0.0;Regular;2.5311058851586634;17328.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0030892;38;2025-05-12;;450;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;17778.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0032107;5;2026-01-15;2026-01-15;600;600.0;Boleto;Não;Paga;0.0;Regular;3.374807846878218;17178.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0055151;57;2025-05-15;2025-06-13;600;617.74;Boleto;Não;Paga;29.0;Regular;3.4745896655509174;17161.05
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0058278;20;2025-03-29;2025-03-25;600;600.0;Boleto;Não;Paga;0.0;Regular;3.374807846878218;17178.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0058490;9;2025-12-26;2025-12-21;850;850.0;Boleto;Não;Paga;0.0;Regular;4.780977783077476;16928.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0069500;4;2025-05-01;2025-04-26;850;850.0;Pix;Não;Paga;0.0;Regular;4.780977783077476;16928.79
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0081736;39;2025-04-21;2025-05-05;1500;1536.93;Boleto;Sim;Paga;14.0;Regular;8.644739040170899;16241.86
CONTR_2026_03736;Vértice Asset & Cobrança;2026-01-08;124;17778.79;Acordo Firmado;39.0;Sudeste;PAG_0081981;55;2025-09-16;2025-09-16;600;600.0;Débito Automático;Não;Paga;0.0;Regular;3.374807846878218;17178.79
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0002772;50;2025-02-22;;1500;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;3671.15
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0012021;38;2025-10-15;2025-10-15;450;450.0;Boleto;Não;Paga;0.0;Regular;12.257739400460347;3221.15
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0027489;1;2025-10-15;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;3671.15
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0038547;27;2025-07-22;2025-07-20;450;450.0;Boleto;Não;Paga;0.0;Regular;12.257739400460347;3221.15
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0054415;23;2025-01-07;2025-01-04;1500;1500.0;Boleto;Sim;Paga;0.0;Regular;40.85913133486782;2171.15
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0082277;34;2026-01-19;;600;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;3671.15
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0095085;60;2025-09-19;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3671.15
CONTR_2026_03737;Nexus Mediação Financeira;2026-04-28;34;3671.15;Em Aberto;11.0;Norte;PAG_0096897;28;2025-05-25;2025-06-26;450;463.75;Pix;Não;Paga;32.0;Regular;12.632281437696635;3207.4
CONTR_2026_03738;Acerta Crédito Integrado;2026-03-26;63;4319.31;Em Aberto;10.0;Sudeste;PAG_0007175;59;2025-02-24;2025-03-17;450;462.12;Pix;Sim;Paga;21.0;Regular;10.698931079269606;3857.1900000000005
CONTR_2026_03738;Acerta Crédito Integrado;2026-03-26;63;4319.31;Em Aberto;10.0;Sudeste;PAG_0019771;28;2025-09-28;2025-09-27;600;600.0;Pix;Não;Paga;0.0;Regular;13.89110760746508;3719.3100000000004
CONTR_2026_03738;Acerta Crédito Integrado;2026-03-26;63;4319.31;Em Aberto;10.0;Sudeste;PAG_0051853;52;2025-10-05;2025-09-30;1200;1200.0;Boleto;Não;Paga;0.0;Regular;27.78221521493016;3119.3100000000004
CONTR_2026_03738;Acerta Crédito Integrado;2026-03-26;63;4319.31;Em Aberto;10.0;Sudeste;PAG_0061368;24;2025-10-25;2026-02-16;850;898.98;Boleto;Sim;Paga;114.0;Regular;20.81304652826493;3420.3300000000004
CONTR_2026_03738;Acerta Crédito Integrado;2026-03-26;63;4319.31;Em Aberto;10.0;Sudeste;PAG_0098918;42;2026-03-16;;450;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;4319.31
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0001446;33;2025-02-11;2025-05-09;450;471.92;Boleto;Sim;Paga;87.0;Regular;5.077050852271505;8823.24
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0017172;45;2025-01-05;2025-01-04;1500;1500.0;Boleto;Sim;Paga;0.0;Regular;16.137430662839584;7795.16
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0023406;49;2025-09-10;;600;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;9295.16
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0040150;44;2025-05-03;;600;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;9295.16
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0053355;14;2025-10-22;2025-10-21;450;450.0;Pix;Não;Paga;0.0;Regular;4.841229198851876;8845.16
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0056793;43;2025-03-10;2025-04-18;850;877.94;Boleto;Não;Paga;39.0;Regular;9.445130584088925;8417.22
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0071544;28;2025-04-09;;850;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;9295.16
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0074456;41;2025-09-21;2025-09-19;600;600.0;Boleto;Sim;Paga;0.0;Regular;6.454972265135835;8695.16
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0084232;44;2025-06-22;2025-08-02;850;878.5;Pix;Sim;Paga;41.0;Regular;9.451155224869717;8416.66
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0087844;5;2025-08-29;2025-08-30;450;459.15;Boleto;Não;Paga;1.0;Regular;4.939667525895198;8836.01
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0093062;31;2025-11-27;2025-12-27;450;463.46;Pix;Sim;Paga;30.0;Regular;4.9860357433330895;8831.7
CONTR_2026_03739;Acerta Crédito Integrado;2026-03-02;119;9295.16;Em Aberto;98.0;Nordeste;PAG_0098378;13;2025-10-09;;1200;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;9295.16
CONTR_2026_03740;Nexus Mediação Financeira;2026-01-28;107;21579.86;Acordo Firmado;88.0;Sudeste;PAG_0020036;44;2025-01-31;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;21579.86
CONTR_2026_03740;Nexus Mediação Financeira;2026-01-28;107;21579.86;Acordo Firmado;88.0;Sudeste;PAG_0039399;45;2025-10-25;2025-12-01;600;619.33;Boleto;Sim;Paga;37.0;Regular;2.8699444760067956;20960.53
CONTR_2026_03740;Nexus Mediação Financeira;2026-01-28;107;21579.86;Acordo Firmado;88.0;Sudeste;PAG_0051058;25;2025-07-06;2025-09-04;600;623.88;Boleto;Não;Paga;60.0;Regular;2.8910289501414743;20955.98
CONTR_2026_03740;Nexus Mediação Financeira;2026-01-28;107;21579.86;Acordo Firmado;88.0;Sudeste;PAG_0055687;56;2025-02-09;2025-02-04;450;450.0;Débito Automático;Não;Paga;0.0;Regular;2.085277661671577;21129.86
